"id","date","observerId","startWorkTimestamp","stopWorkTimestamp","operationCodes","operationCodesThirdParty","unitNumber","functionPerformed","region","whatWasFound","whatWasPerformed","engineHours","hoursWorked","shopOperationCodes"
"40932431","2024-05-18 03:54:00","62accd1c33a91b3ce662516a","2024-05-17 20:31:00","2024-05-18 01:41:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC20704","Field","South Permian","Fuel issue customer had problems with there production.","Drove to unit , attempted to start the unit multiple times but would not get it to start noticed that the fuel gauge did not had the right amount of pressure for the the unit start , notified customer and assisted him to find the issue around the location, eventually found out why we were not getting enough pressure, went ahead and got the unit back online, monitored temps and pressures checked oil and coolant levels, checked for any major leaks, checked belts, made sure lube pump and dump controllers were working properly, notified customer that the unit was back online.",25573,"5.17",NULL
"40932074","2024-05-18 03:17:57","621d02f3b1acc9410c52a2d2","2024-05-17 22:01:00","2024-05-18 01:31:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC90115","Field","Carlsbad",NULL,"Drove to unit an got codes cleared out and adjusted fuel an started unit back up and monitored engine oil temperature and water temperature ",37197,"3.5",NULL
"40931867","2024-05-18 03:04:38","65cd0900b9bfe5002be1e2f9","2024-05-17 12:00:00","2024-05-17 22:04:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"10.07",NULL
"40931830","2024-05-18 02:59:23","6548fc694e7f89001a9641c3","2024-05-17 13:00:00","2024-05-18 01:00:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC90042","Field","South Permian",NULL,"Went to the Cox Blanco to continue working on installing cylinder 4 The piston was installed and gave it the proper clearance, then bolted the pocket, torque it to spec also installed the top position bottle and bolted it up with scrubber and cylinder the doors were also installed back on distance piece, attempted to start the unit, but the batteries had to be jumped. Once the batteries were fully charged crank the unit at the same time a noise came from Cylinder four unit was shut down again and the pocket was removed to inspect inside cylinder found the piston damaged so to be replaced, had to go pick up the other piston to the K&R yard in midland, Came back, installed the the piston and bolted up the pocket, then started the unit and monitored pressures and temperature.",33871,"12",NULL
"40931760","2024-05-18 02:52:46","6511e657a07ada0058eee951","2024-05-18 00:29:00","2024-05-18 03:34:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N805553","Field","South Texas","Worn out engine with low engine oil pressure ","The Unit was started and ran up to keep the oil pressure from hitting the kill",76730,"3.08",NULL
"40930875","2024-05-18 01:30:32","621d02f4b1acc9410c52a30f","2024-05-17 15:45:00","2024-05-18 01:10:00",NULL,"3100 - Third Party - Mobilization/Demobilization",NULL,"Field","Midcon",NULL,"Drove to unit. Set up day tank. Hooked tank up and fill. Waited for piping to be complete. Purged unit and started. Sped unit and loaded. While adjusting customer pressures unit would loose suction then restarted. Loaded unit. Noticed flow rate seemed way off but unit was building pressure. After getting unit to stay running with up line pressure set pumper said all good. While leaving was called back. Supervisor asked to stay until all issues fixed. While checking and adjusting customer pressures, noticed compressor pushing fluid to separator. Went through whole set up on the phone with supervisor. After meter tech shut unit down. Unit had been online the hours before. When finished with meter, was informed meter was on backwards and off calibrated. Started unit. Sped and loaded. Noticed flow rate at 350 and still rising. Unit got slugged with fluid and changes in valves up line of compressor. Traced dump to equipment and opened valve. Started unit after draining liquid. Sped unit and loaded. Set dump controller. Drive home ",35975,"9.42",NULL
"40930806","2024-05-18 01:23:32","651d8112c57942001a976e6d","2024-05-17 19:10:00","2024-05-18 01:23:00","2001 - Corrective Maintenance (Scheduled)",NULL,"31003","Field","Midcon","2nd and 3rd stage wrist pin went out, 3rd stage liquid level kill was bad, mag is bad","Drove to location, replace con-rod bearings, replace cross head wrist pin, put piston back in, attempt to start, replace 3rd stage liquid level kill, attempt to start, change spark plugs, clean carb diaphragm, attempt to start",40186,"6.21",NULL
"40930779","2024-05-18 01:21:28","663bd9433fb69500254ba256","2024-05-17 12:00:00","2024-05-17 22:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC15115","Field","North Permian",NULL,"Drove to shop to drop off parts for another unit drove to unit location assisted lead tech with alinement and reinstalled throttle actuator on unit started unit back up and monitored unit",57915,"10",NULL
"40930710","2024-05-18 01:20:01","621d02f5b1acc9410c52a31a","2024-05-17 13:56:00","2024-05-17 21:01:00",NULL,"2100 - Third Party - Routine Maintenance (Scheduled)",NULL,"Field","Midcon",NULL,"Checked all safety kills, checked for leaks, checked all PRVs, checked all dump valves, inspected all conduit, checked lube rates, greased all bearings, checked all compressor valve temperatures, changed engine oil and oil filters, changed compressor oil filter, checked belts, checked and adjusted engine intake and exhaust valves,  performed engine compression test, replaced the spark plugs, cleaned the air filters, checked the antifreeze levels and freeze points. The coupling from the cooler fan shaft was coming off. Aligned the cooler fan shaft and tightened up the coupling. Power washed the unit. Started up the unit and got it back online. Monitored the unit for 30 minutes.",45081,"7.08",NULL
"40930638","2024-05-18 01:15:10","621d02f4b1acc9410c52a30f","2024-05-17 11:54:00","2024-05-17 15:45:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC21404","Field","Midcon",NULL,"Refueled truck then drove to unit. Removed air filter housing. Taped up openings and worked on repairs from unit inspection. ",44820,"3.85",NULL
"40927986","2024-05-17 22:59:49","62d99de25c39b5003fe9cc89","2024-05-17 12:56:00","2024-05-17 22:05:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"8.48",NULL
"40931556","2024-05-18 02:29:06","6297af63e88ab90022324f24","2024-05-17 23:30:00","2024-05-18 02:30:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC11046","Field","Midcon","Bolts come out of back compressor plate and lube pump bolts come out","Put bolts in the back of compressor and lube pump bolts back in",NULL,"3",NULL
"40931666","2024-05-18 02:43:54","63e3da21eab68c14f3975a75","2024-05-17 21:11:00","2024-05-18 00:00:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC90055","Field","Pecos",NULL,"Traveled to location and filled out JSA. Unhooked battery cables from battery and removed bad battery. Removed cables and measured for new cable to be cut. Cut new cable and installed new terminals on both ends of each cable. Installed new cable on unit and returned to camp. ",NULL,"2.82",NULL
"40931641","2024-05-18 02:40:18","65392781d57d0b003668c333","2024-05-17 13:00:00","2024-05-18 01:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC17125","Field","Carlsbad","Bad head cylinder # 5, bad piston and liner # 5 and the other head ","Start to head change ",NULL,"12",NULL
"40929822","2024-05-18 00:19:53","6261bf8bcc9aad72ad3e6c14","2024-05-17 18:00:00","2024-05-18 00:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC90060","Field","North Permian","Engine was flooded ","Leaned out unit and attempted to start it , rolled but didn’t start, cleaned up electrical canon plugs and tried it again with no luck, chocked second cut fuel and almost got it to start, repeated and unit started, warmed it uo and loaded it ",33577,"6.01",NULL
"40929482","2024-05-18 00:01:13","64be9293d251fd0a92ec5882","2024-05-17 19:04:00","2024-05-18 00:01:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC18075","Field","Pecos","Dead batterys ","Drove my the man camp and picked up batterys the drove out to the unit checked batterys 6.8. And 5.2 locked unit out pulled old batterys out checked they were loose pulled the guards tighten the belts put guards back on then the new batterys pulled locks started unit had to set with it till discharge line had enough gas pressure to stay running check alt volts 27.5 volts ",39354,"4.95",NULL
"40929199","2024-05-17 23:46:10","6261bf8bcc9aad72ad3e6c14","2024-05-17 12:00:00","2024-05-17 20:00:00",NULL,NULL,NULL,"Paid Time Off (PTO)","South Permian",NULL,NULL,0,"8",NULL
"40929187","2024-05-17 23:45:14","6261bf8bcc9aad72ad3e6c14","2024-05-16 12:00:00","2024-05-16 20:00:00",NULL,NULL,NULL,"Paid Time Off (PTO)","South Permian",NULL,NULL,0,"8",NULL
"40928996","2024-05-17 23:37:25","656f34a46ed70a002cef548f","2024-05-17 20:18:00","2024-05-17 23:37:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC90024","Field","South Permian",NULL,"Unit inspection. Checked all kills and dumps to make sure they are in functioning order. Checked discharge temps and exhaust temps. All looks good. Fluid levels were good also. Unit does need to be washed. I’ll be back next week to give it a rinse. ",64518,"3.31",NULL
"40928883","2024-05-17 23:31:27","62accd1c33a91b3ce662516a","2024-05-17 16:40:00","2024-05-17 20:30:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC21901","Field","South Permian","Normal operation, fixed broken bolt to discharge bottle to the first stage ","Drove to location, did my walk around the unit , checked shut downs codes, blew down compressor, started up unit monitored temps and pressures, checked oil and coolant levels, monitored temps and pressures, noticed that the bracket that holds up the discharge bottle had come loose and lost a bolt, so I went ahead and set a bolt in and made sure it was tight, checked for any major leaks, checked belts, checked battery voltage, made sure lube pump and dump controllers were working properly, notified customer that the unit was back online.",20221,"3.84",NULL
"40928710","2024-05-17 23:24:38","62f27e5c36dc3e0038df67fa","2024-05-17 18:58:00","2024-05-18 00:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC12024","Field","South Permian","Wet terminals","Came to unit and looked at connections. Terminals wet and shorted out fr9m last nigjts rain",55624,"5.03",NULL
"40928646","2024-05-17 23:21:45","6543d393a15c120042d16c23","2024-05-17 20:20:00","2024-05-17 23:21:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC20201","Field","South Permian",NULL,"Went and performed a unit inspection, checked the dumps, kills, electrical harnesses, fluid levels, fluid leaks, checked for hot valves. Saw that the skid was full of oil and went to turn the pump on to drain skid. Had the problem before and I’ve searched several times for an oil leak to cause the skid to fill up like that and haven’t been able to find one. Thinking it’s on the customers side causing it to back up and fill the skid. Checked all the hoses and piping, cleaned up some trash around unit. ",21171,"3.03",NULL
"40928529","2024-05-17 23:17:26","6543d393a15c120042d16c23","2024-05-17 19:50:00","2024-05-17 23:17:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC80010","Field","South Permian",NULL,"Did unit inspection checked fluid levels and checked kills found bolts loose on the mixer base and on the bottom of the mixer screw had fallen out tighten up ",8420,"3.45",NULL
"40928512","2024-05-17 23:16:59","6543d393a15c120042d16c23","2024-05-17 19:15:00","2024-05-17 20:20:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC12024","Field","South Permian",NULL,"Customer called and said unit went down on “lube no flow” got out to unit and checked the distribution box and everything was good, checked the wiring and found some rubbing spots but nothing all the way through to cause wires to shorten out. Removed the cap on the DNFT and found the wires were wet, cleaned and dried them off and covered up the ends of some of the wires so they couldn’t make contact with anything and started unit up. Once unit was started up we watched the plunger operate and I loosened every fitting and verified that oil was coming out and it was",59248,"1.08",NULL
"40928361","2024-05-17 23:10:17","6543d393a15c120042d16c23","2024-05-17 16:55:00","2024-05-17 19:15:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC18020","Field","South Permian",NULL,"Customer called and said they can’t get the codes to rest to start unit back up. Got to unit and saw that the codes that weren’t resetting were low battery voltage codes, charged up batteries and while doing that noticed the ground cable to the battery was loose. Tightened it up and let charge a little bit more and was able to get the codes to clear and started unit up. After that when we closed the blow down and tried to add suction, the suction wouldn’t go over 18psi before bogging down. I started checking and couldn’t find anything wrong, had fuel pressure, had high enough cylinder temps and still nothing. Noticed the intake manifold pressure wasn’t at the normal pressure, ended up fining that 2 plugs the go onto the manifold were completely taken out and put them back in and everything operated correctly. Added suction and unit was good",44014,"2.33",NULL
"40928173","2024-05-17 23:04:27","6543d393a15c120042d16c23","2024-05-17 12:55:00","2024-05-17 16:55:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC90038","Field","South Permian",NULL,"Customer called and said the turbo was smoking. Got to unit and it was shut down, I saw oil caked on the middle and cleaned it off to try and find the leak. Removed the intake of the turbo to check the play and found the blades had been eaten up some and not sure how. Also saw the blades were slightly scraping the housing. We made sure all the bolts and lines connecting to the turbo were tight and started unit back up and never found a leak and the smoking had stopped",37169,"4",NULL
"40929725","2024-05-18 00:14:50","621d02f3b1acc9410c52a2d2","2024-05-17 13:00:00","2024-05-17 22:00:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC17125","Field","Carlsbad",NULL,"Drove to conex an had team meeting and drove to Apollo B an D an check compressor valve temperature an drove to Carl Mottek an help get head an piston pulled out an check cam shaft ",NULL,"9",NULL
"40929678","2024-05-18 00:10:45","621d02f4b1acc9410c52a303","2024-05-17 13:50:00","2024-05-17 22:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC17125","Field","Carlsbad",NULL,"Dropped truck off at Tate branch got with kaz drove to apollos made plans with operators scanned valve temps looked fine planning to clean witches hats tomorrow 
Drove to Carl Mottek took both heads off dropped the drain pan pulled the bad piston out checked turbo okay, turbo is trashed",NULL,"8.17",NULL
"40927341","2024-05-17 22:40:19","62accd1c33a91b3ce662516a","2024-05-17 11:30:00","2024-05-17 16:39:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC19715","Field","South Permian","Customers air supply there air compressor ","Drove to location did my walk around to check for any leaks, checked the shut downs, blew down completely, Attempted to start the unit multiple times but couldn’t get it to fire, went ahead and checked the fuel pressure and saw that we did not have no fuel pressure, so I checked the fuel valve and noticed that it was shut , and I knew that it has to have air supply to start it but did not have enough to open up and also noticed that that’s why when starting the unit it did not roll fast enough as well, went ahead and checked the customer’s air scrubber and saw that it had only 50 PSI so that told me that that the fuel valve did not have enough pressure to open, notified customer about the issue and they had to send a pumper to figure out why they were not getting enough pressure, eventually pumper got me enough pressure to open up the fuel valve and got the unit back online, monitored temps and pressures , checked oil and coolant levels, checked for any major leaks, checked belts, checked to make sure dump valves and lube pumps were working properly.",28976,"5.16",NULL
"40927234","2024-05-17 22:36:12","651da360c57942001a9a90d0","2024-05-17 13:30:00","2024-05-17 22:30:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"9",NULL
"40927094","2024-05-17 22:32:10","621d02f4b1acc9410c52a2eb","2024-05-17 11:30:00","2024-05-17 19:30:00","2000 - Routine Maintenance (Scheduled)",NULL,"N12531","Field","South Texas","Radiator was full of bugs ","Change oil and filter run valves check belts and hoses preform compression test fix leaking dump add coolant wash and clean cooler and radiator",28931,"8.01",NULL
"40926927","2024-05-17 22:26:15","6297af63e88ab90022324f24","2024-05-17 15:00:00","2024-05-17 17:00:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC13045","Field","Midcon","Loses piston ","Pulled and tighten piston",52034,"2",NULL
"40926831","2024-05-17 22:23:21","6297af63e88ab90022324f24","2024-05-17 13:30:00","2024-05-17 15:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC13003","Field","Midcon","Dirty radiator ","Washed radiator and drain coolant and added water ",75702,"1.5",NULL
"40926171","2024-05-17 22:02:38","6297af63e88ab90022324f24","2024-05-17 13:45:00","2024-05-17 22:02:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC11046","Field","Midcon",NULL,"Went to get parts. Drilled out and replaced broken packing gland bolts and cylinder studs. Pol. Sat with unit a while to check for vibrations.",50406,"8.29",NULL
"40926150","2024-05-17 22:04:13","64c7c6c34d2a6e1fba00fea3","2024-05-17 12:35:00","2024-05-17 22:04:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"9.48",NULL
"40925388","2024-05-17 21:45:11","6245ddb6f9636d0022804dcb","2024-05-17 20:09:00","2024-05-17 21:45:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC18078","Field","Midcon",NULL,"The code was a temperature shutdown. It was going doing on suction temp. I pulled the thermal couple and ignored the channel in the ttd. We do not need a shutdown for gas temp coming into the suction bottle. ",39571,"1.6",NULL
"40925368","2024-05-17 21:46:24","643ee36508c034002c086950","2024-05-17 12:51:00","2024-05-17 21:46:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"8.91",NULL
"40925350","2024-05-17 21:43:57","645a56f3803e41180d4a3911","2024-05-17 13:40:00","2024-05-17 21:43:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"8.06",NULL
"40925230","2024-05-17 21:39:46","640b5fd5ee88ef1fd69a0543","2024-05-17 13:00:00","2024-05-17 21:39:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"8.66",NULL
"40925196","2024-05-17 21:38:06","657b25a94bd47edc78221b56","2024-05-17 13:40:00","2024-05-17 21:38:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"7.96",NULL
"40925122","2024-05-17 21:35:37","621d02f3b1acc9410c52a2d3","2024-05-17 13:00:00","2024-05-17 21:00:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"8",NULL
"40925103","2024-05-17 21:34:38","64e61f0cecacbe6938dbe730","2024-05-17 12:12:00","2024-05-17 21:34:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC11078","Field","Midcon","Bad TTD, power supply, relay. ","Went to the shop for new ttd, and power supply. Came here and installed them. After that found that the problem wasn’t fixed. After a while of trouble shooting I found that the relay for the cat box was shorted to ground. Replaced it, set up the TTD and put unit bol. ",55760,"9.37",NULL
"40924975","2024-05-17 21:31:25","6543d393a15c120042d16c23","2024-05-17 19:38:00","2024-05-17 21:31:00","3000 - Mobilization/Demobilization",NULL,"HC4063","Field","Midcon",NULL,"Unit start up. Unit running when I showed up I just checked around it and made sure everything was good. ",91455,"1.88",NULL
"40924512","2024-05-17 21:14:59","65c3bb00b7b93c00170c76b0","2024-05-17 12:30:00","2024-05-17 21:14:00","2000 - Routine Maintenance (Scheduled)",NULL,"N90109","Field","Midcon",NULL,"Do PM",24059,"8.75",NULL
"40924417","2024-05-17 21:11:16","65805e886dd558002c05d7a9","2024-05-17 12:00:00","2024-05-17 20:30:00",NULL,NULL,"N11622","Shop","East Texas",NULL,"Install rods and cross heads. Install pistons,  set clearances,  Install valves. Torque everything down",0,"8","3001 - Make Ready"
"40924409","2024-05-17 21:11:05","621d02f4b1acc9410c52a2f9","2024-05-17 12:59:00","2024-05-17 21:00:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"8.02",NULL
"40924083","2024-05-17 21:01:38","6261bf8bcc9aad72ad3e6c14","2024-05-17 12:00:00","2024-05-17 18:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N214505","Field","North Permian","Broken fitting on 2nd stage scrubber notified lead , did a near hit on it ","Inspected unit",15523,"6",NULL
"40923944","2024-05-17 20:56:45","65e77c9bdc672c001b5cd694","2024-05-17 11:30:00","2024-05-17 17:30:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N214506","Field","North Permian",NULL,"Did a hard reset on the panel. Started the unit and monitored the unit",12491,"6",NULL
"40923420","2024-05-17 19:03:52","64be9293d251fd0a92ec5882","2024-05-17 11:58:00","2024-05-17 19:02:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC21003","Field","Pecos",NULL,"Belts wash out cooler and radiator had to go to the conx on 285 look for belts and pm kit then go get water back in town the drive to the conx at petrol hunt see if there is belts their was then drive down the lease road to unit about 3 miles at 10 mph because it is so ruff ",22367,"7.07",NULL
"40923183","2024-05-17 20:32:09","6297af63e88ab90022324f24","2024-05-17 12:00:00","2024-05-17 19:32:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"7.53",NULL
"40923557","2024-05-17 02:28:37","65e77c9bdc672c001b5cd694","2024-05-16 11:30:00","2024-05-16 22:30:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N90128","Field","North Permian",NULL,"Worked on the alignment. Covered calls",NULL,"11",NULL
"40567213","2024-05-09 22:17:24","6297af63e88ab90022324f24","2024-05-09 13:00:00","2024-05-09 15:00:00","3000 - Mobilization/Demobilization",NULL,"HC90064","Field","Midcon",NULL,"Unit set/move ",NULL,"2",NULL
"40926169","2024-05-17 02:29:09","6297af63e88ab90022324f24","2024-05-17 00:00:00","2024-05-17 02:30:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC11046","Field","Midcon",NULL,"Found packing leaking again. Broken bolts. Left down.",NULL,"2.5",NULL
"40924431","2024-05-17 21:11:44","63e3da21eab68c14f3975a75","2024-05-17 18:19:00","2024-05-17 21:11:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC90087","Field","Pecos",NULL,"Traveled to location and assisted in removing cylinder and upper pipe. Then removed broken studs   ",NULL,"2.86",NULL
"40923124","2024-05-17 20:29:45","6418a9659b7bd71b5a1a1824","2024-05-17 18:35:00","2024-05-17 20:35:00","2001 - Corrective Maintenance (Scheduled)",NULL,"60111","Field","East Texas",NULL,"Drove to unit, completed JSA, washed unit, recorded readings, greased bearings/linkages ",102268,"2",NULL
"40923096","2024-05-17 20:28:52","621d02f4b1acc9410c52a2de","2024-05-17 12:00:00","2024-05-17 20:30:00",NULL,NULL,"HC12008","Shop","East Texas",NULL,"Installed pockets and valves clean parts",0,"8","3001 - Make Ready"
"40922812","2024-05-17 20:19:02","647deb3a9e5f9e1716839134","2024-05-17 12:56:00","2024-05-17 20:18:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC11033","Field","East Texas",NULL,"Went to Kilgore to pick up parts and picked up another mechanic to drive home. Arrived on location unit was manually stopped and down. Installed new compressor oil filter. Filled frame with oil. Washed unit. Washed truck ",21988,"7.37",NULL
"40922688","2024-05-17 20:15:05","64ff234d97e662005872a511","2024-05-17 12:00:00","2024-05-17 20:30:00",NULL,NULL,"HC13072","Shop","East Texas",NULL,"Install fuel regulator on engine, install right side exhaust manifold, install oil filter housing",0,"8","3001 - Make Ready"
"40922530","2024-05-17 20:09:20","6245ddb6f9636d0022804dcb","2024-05-17 11:33:00","2024-05-17 20:09:00",NULL,"2102 - Third Party - Call-out Repair/Maintenance (Non-scheduled)",NULL,"Field","Midcon",NULL,"I came to look this unit over due to vibration issues.  I pulled the coupling guard off and found the shim pack was broke and not aligned.  I ordered a new shim pack and feet bolts from the shop and had them delivered. I installed the new shim pack and ran alignment on this unit. I was informed to leave the unit down. ",1051,"8.6",NULL
"40922481","2024-05-17 20:07:37","651d9e29899ef80847211870","2024-05-17 14:43:00","2024-05-17 20:06:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N400913","Field","East Texas","Vibration switch full of water, contacts sticking","Pulled vibration switch apart and cleaned contacts, checked unit for loose bolts, sealed hole in vibration switch ",45669,"5.39",NULL
"40922233","2024-05-17 20:00:07","64d909ba99ace619456bd0aa","2024-05-17 16:21:00","2024-05-17 19:58:00","2001 - Corrective Maintenance (Scheduled)",NULL,"N76241","Field","East Texas",NULL,"Checking fluid level dumps and kills firing on spark plug wires pressure washed unit",48708,"3.62",NULL
"40921964","2024-05-17 19:50:06","6543d393a15c120042d16c23","2024-05-17 16:26:00","2024-05-17 19:49:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC4026","Field","South Permian",NULL,"Unit kept flagging aux water lvl ran new wires up by the kill and it cleared the code went to start unit and it wouldn’t go checked spark plugs and there was water in the spark plug chambers blew out with air hose and unit started right up ",97568,"3.39",NULL
"40921588","2024-05-17 19:38:44","6543d393a15c120042d16c23","2024-05-17 13:00:00","2024-05-17 19:38:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N11063","Field","Midcon",NULL,"Go to unit and jump. Shut down. Alt pulley seized and threw belts. Go to shop and get parts. Dump trash and load soap. Come back and pull fan guard. Replace belts and alt. Jump unit and check voltage. Speed up and load",34912,"6.65",NULL
"40921409","2024-05-17 19:33:52","635186dc68fcfc0bd238a0f1","2024-05-17 12:19:00","2024-05-17 19:33:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"7.24",NULL
"40921176","2024-05-17 19:30:01","646281a18444142406373297","2024-05-14 13:00:00","2024-05-14 17:00:00",NULL,NULL,NULL,"Paid Time Off (PTO)","Midcon",NULL,NULL,0,"4",NULL
"40921079","2024-05-17 19:27:21","646281a18444142406373297","2024-05-17 16:47:00","2024-05-17 19:27:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N11100","Field","Midcon",NULL,"Arrived at location LOTO took out discharge valves in the 1st stage 2 was melted rebuilt both valves put compressor back together started unit monitor unit unit BOL",24734,"2.67",NULL
"40920455","2024-05-17 19:10:44","651d8112c57942001a976e6d","2024-05-17 17:45:00","2024-05-17 19:10:00","2001 - Corrective Maintenance (Scheduled)",NULL,"N200977","Field","Midcon","3rd stage discharge valve needed replaced ","Drove to location, replace 3rd stage discharge valve, start unit, shut unit down ",57297,"1.41",NULL
"40920160","2024-05-17 19:02:05","621d02f5b1acc9410c52a32b","2024-05-17 14:24:00","2024-05-17 19:02:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC90068","Field","Midcon",NULL,"Installed a governor and set the leakage changed the oil ",45336,"4.63",NULL
"40920009","2024-05-17 18:58:10","62f27e5c36dc3e0038df67fa","2024-05-17 15:30:00","2024-05-17 18:58:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC21402","Field","South Permian","Oil in coolant ","Came to unit and sprayed all connections for moisture. Checked sensors. Saw oil in sight glass on coolant side. Drained and replaced. Unit corrected",20551,"3.46",NULL
"40919279","2024-05-17 18:36:47","6418a9659b7bd71b5a1a1824","2024-05-17 15:45:00","2024-05-17 18:35:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC90048","Field","East Texas",NULL,"Drove to unit, completed JSA, washed unit, recorded readings, greased bearings/linkages, drained containment ",45923,"2.83",NULL
"40918791","2024-05-17 18:24:16","62f27e5c36dc3e0038df67fa","2024-05-17 13:00:00","2024-05-17 15:30:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC90050","Field","South Permian",NULL,"Came to unit and topped off coolant. Looked for leaks as unit ran and did unit inspection. No leaks. Got unit at proper output with 50 pounds of suction amd 1750 rpms. Monitored. ",44237,"2.49",NULL
"40916843","2024-05-17 17:45:49","651d8112c57942001a976e6d","2024-05-17 15:31:00","2024-05-17 17:45:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC90075","Field","Midcon","Throttle cable was bad","Drove to location, shut unit down, replace throttle cable, start unit",44244,"2.24",NULL
"40916104","2024-05-17 17:23:05","656f34a46ed70a002cef548f","2024-05-17 12:34:00","2024-05-17 17:22:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC90104","Field","South Permian",NULL,"Unit had gone down on overspeed. Unit would crank and right away throw up the overspeed alarm. I checked the magnetic speed sensor and I found that the connection might be bad. So I removed it and cleaned it. Peeled the wires and made new connections. After that the unit started cranking normal. Made some fuel adjustments cause this unit sometimes gives trouble at the start stages. Got unit BOL and monitored for 30 minutes ",34950,"4.8",NULL
"40827395","2024-05-16 00:20:00","621d02f4b1acc9410c52a2e6","2024-05-15 11:24:00","2024-05-16 00:19:00","2000 - Routine Maintenance (Scheduled)",NULL,"N811400","Field","East Texas",NULL,"PM and cleaned oil cooler ",16877,"12.92",NULL
"40918627","2024-05-17 18:19:47","63e3da21eab68c14f3975a75","2024-05-17 16:00:00","2024-05-17 18:19:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC3001","Field","Pecos",NULL,"Traveled to location filled out JSA. Shot valve temps on all cylinders to see if discharge temps were to high. All temperatures were fine. Monitored unit and moved on to next call. ",NULL,"2.31",NULL
"40915824","2024-05-17 17:13:50","6349743f4ec5e26805f57cd9","2024-05-17 11:30:00","2024-05-17 14:41:00",NULL,"2101 - Third Party - Corrective Maintenance (Scheduled)",NULL,"Field","East Texas",NULL,"Drove to location. Shut the engine down and pulled the plugs to check compression (275 275 275 275 275 280). Put new plugs in. Drained the oil and put fresh oil in then changed the oil filter and air filter. Pulled the valve cover and ran the valves. Picked up trash and left location.",NULL,"3.18",NULL
